,FECHA_TRANSACCION,DISPOSITIVO,HORA,DIFERENCIA
17864,2024-04-20,10000547,18:06:57,6.0
17865,2024-04-20,10000547,18:07:02,5.0
17866,2024-04-20,10000547,18:07:09,7.0
17867,2024-04-20,10000547,18:07:35,26.0
17868,2024-04-20,10000547,18:07:50,15.0
17869,2024-04-20,10000547,18:07:53,3.0
17870,2024-04-20,10000547,18:08:02,9.0
17871,2024-04-20,10000547,18:08:21,19.0
17872,2024-04-20,10000547,18:08:25,4.0
17873,2024-04-20,10000547,18:08:29,4.0
17874,2024-04-20,10000547,18:08:33,4.0
17875,2024-04-20,10000547,18:08:49,16.0
17876,2024-04-20,10000547,18:09:02,13.0
17877,2024-04-20,10000547,18:09:07,5.0
17878,2024-04-20,10000547,18:09:13,6.0
17879,2024-04-20,10000547,18:09:17,4.0
17880,2024-04-20,10000547,18:09:51,34.0
17881,2024-04-20,10000547,18:10:13,22.0
17882,2024-04-20,10000547,18:10:21,8.0
17883,2024-04-20,10000547,18:10:25,4.0
17884,2024-04-20,10000547,18:10:30,5.0
17885,2024-04-20,10000547,18:10:37,7.0
17886,2024-04-20,10000547,18:10:45,8.0
17887,2024-04-20,10000547,18:11:11,26.0
17888,2024-04-20,10000547,18:11:21,10.0
17889,2024-04-20,10000547,18:11:27,6.0
17890,2024-04-20,10000547,18:11:41,14.0
17891,2024-04-20,10000547,18:11:45,4.0
17892,2024-04-20,10000547,18:12:00,15.0
17893,2024-04-20,10000547,18:12:13,13.0
17894,2024-04-20,10000547,18:12:24,11.0
17895,2024-04-20,10000547,18:13:05,41.0
17896,2024-04-20,10000547,18:13:57,52.0
17897,2024-04-20,10000547,18:14:04,7.0
17898,2024-04-20,10000547,18:14:12,8.0
17899,2024-04-20,10000547,18:14:17,5.0
17900,2024-04-20,10000547,18:14:25,8.0
17901,2024-04-20,10000547,18:14:29,4.0
17902,2024-04-20,10000547,18:14:34,5.0
17903,2024-04-20,10000547,18:14:38,4.0
17904,2024-04-20,10000547,18:14:42,4.0
17905,2024-04-20,10000547,18:14:46,4.0
17906,2024-04-20,10000547,18:14:50,4.0
17907,2024-04-20,10000547,18:14:55,5.0
17908,2024-04-20,10000547,18:15:00,5.0
17909,2024-04-20,10000547,18:15:04,4.0
17910,2024-04-20,10000547,18:15:08,4.0
17911,2024-04-20,10000547,18:15:12,4.0
17912,2024-04-20,10000547,18:15:17,5.0
17913,2024-04-20,10000547,18:15:21,4.0
17914,2024-04-20,10000547,18:15:28,7.0
17915,2024-04-20,10000547,18:15:40,12.0
17916,2024-04-20,10000547,18:15:46,6.0
17917,2024-04-20,10000547,18:15:50,4.0
